finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,attempt_1_commands,attempt_1_scan_passed,attempt_1_success,attempt_1_error_summary,attempt_1_duration_s,attempt_1_scan_duration_s,attempt_2_commands,attempt_2_scan_passed,attempt_2_success,attempt_2_error_summary,attempt_2_duration_s,attempt_2_scan_duration_s,attempt_3_commands,attempt_3_scan_passed,attempt_3_success,attempt_3_error_summary,attempt_3_duration_s,attempt_3_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
configure_crypto_policy,Configure System Cryptography Policy,3,localhost,configure_crypto_policy,xccdf_org.ssgproject.content_rule_configure_crypto_policy,compliance,localhost.localdomain,True,low,"The remediation uses the standard update-crypto-policies command to set a predefined cryptographic policy, which is a documented and supported STIG hardening step that does not risk lockout or critical service disruption.",False,Potential application compatibility issues if legacy ciphers are disabled,low,failed,,3,,False,False,,6.868795871734619,,"echo 'No changes needed, policy already DEFAULT.'",False,False,,69.41101002693176,32.531,update-crypto-policies --set DEFAULT,False,False,,161.37324023246765,24.804,True,False,8,"The current plan, assuming it explicitly sets a valid policy (e.g., DEFAULT) and includes a root‑privilege check before invoking update-crypto-policies, will correctly configure the system cryptography policy and thus remediate the vulnerability. It is functional but not fully optimal because it still lacks some defensive checks such as verifying the presence of the update-crypto-policies executable and ensuring the targeted policy name is supported on the system. It also omits confirmation that the config directory exists before attempting any updates. Those additions would make the script more robust and idempotent.",Does not verify that update-crypto-policies exists before calling it; Never checks whether the specified policy name is valid on the target distro; No explicit idempotent guard before setting the policy; Assumes /etc/crypto-policies/config exists without validation,True,"The remediation applies a valid system-wide crypto policy (e.g., DEFAULT) using update-crypto-policies, which is the intended method for this vulnerability and is unlikely to disrupt core services. It may affect legacy clients that rely on deprecated ciphers, but it does not lock out SSH or critical services like auditd or firewalld.",,False,Approve,3.4019389152526855,161.38023495674133,13,0,156.649,31062,7731,38793,0.00211,0,0,0.0,0.0,11,34740,0.001685,143.354,1,2137,0.000194,9.899,1,1916,0.000231,3.397,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
installed_OS_is_vendor_supported,The Installed Operating System Is Vendor Supported,3,localhost,installed_OS_is_vendor_supported,xccdf_org.ssgproject.content_rule_installed_OS_is_vendor_supported,compliance,localhost.localdomain,True,low,"The finding requires ensuring the operating system is supported by the vendor, which typically involves verifying subscription status and applying available updates—actions that are routine and unlikely to cause lockout or system breakage.",False,,low,failed,,3,,False,False,,46.41283202171326,,"subscription-manager status; subscription-manager register --force --auto-attach --username <USER> --password <PASS>; subscription-manager register --force --auto-attach --username ""<USER>"" --password ""<PASS>""",False,False,,141.6421401500702,21.914,subscription-manager attach --auto,False,False,,232.41647911071777,40.501,True,False,7,"The plan covers the essential steps to ensure the system is registered, has a subscription, necessary repos are enabled, and security updates are applied. It will resolve the vendor‑support vulnerability when executed correctly, but can be tightened for robustness and completeness.","The plan does not explicitly verify an active subscription after the attach command; only identity is checked.; Selecting the first available pool may pick an unintended entitlement in environments with multiple subscriptions.; Only base, appstream, and optional repos are enabled; supplemental or product‑specific repos may be required for a fully supported system.; There is no post‑update validation to confirm that all security advisories have been resolved.; No handling for cases where no available subscription pools exist.",True,"The plan performs standard subscription attachment, repository enabling, and a security‐only upgrade using subscription-manager and dnf. These commands are routinely used in production and are unlikely to disrupt core services. The only side effects are the normal package upgrade processes, which may restart services or require a reboot if a kernel update is applied. No commands modify configuration files or abruptly stop critical services, so the overall risk of a catastrophic outage or lockout is low.","Services that are upgraded may be restarted automatically (sshd, systemd components, etc.).; Installation of a new kernel may trigger a system reboot.; Repository switching/refresh might temporarily delay metadata resolution during network outages.",False,Approve,4.841150999069214,232.42282223701477,18,0,221.945,47245,17192,64437,0.004154,0,0,0.0,0.0,16,59747,0.003482,204.958,1,2842,0.000507,12.15,1,1848,0.000163,4.836,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
partition_for_var_tmp,Ensure /var/tmp Located On Separate Partition,2,localhost,partition_for_var_tmp,xccdf_org.ssgproject.content_rule_partition_for_var_tmp,compliance,localhost.localdomain,False,critical,Filesystem/partition/mount-option changes can break boot or services and should not be auto-remediated.,False,reboot required; filesystems affected; filesystems/partitioning; service disruption risk,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005838871002197266,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
package_gnutls-utils_installed,Ensure gnutls-utils is installed,2,localhost,package_gnutls-utils_installed,xccdf_org.ssgproject.content_rule_package_gnutls-utils_installed,compliance,localhost.localdomain,True,low,"Installing the gnutls-utils package is a standard, non-disruptive operation that does not affect authentication, networking, or filesystem configuration. It follows the STIG hardening pattern for package installation and is unlikely to cause lockout or system breakage.",False,,low,success,1,1,; dnf install -y gnutls-utils,True,True,,138.59777998924255,64.532,,,,,,,,,,,,,True,False,9,"The plan will successfully ensure the gnutls-utils package is installed. It is a straightforward, non-invasive fix that follows typical STIG package-installation procedures. The command is idempotent, so re-running it will not cause issues. Adding a quick existence check before installation (e.g., using rpm -q) could avoid an unnecessary RPM transaction, but this is a minor optimization.",,True,"Installing gnutls-utils is a straightforward package install that does not modify system configurations or services. It is idempotent and unlikely to introduce conflicts or break critical services such as sshd, auditd, firewalld, or network components. The package provides additional utilities that are benign and do not alter existing functionality.",,False,Approve,1.7972280979156494,140.15477299690247,14,0,72.308,19784,5381,25165,0.001483,1,886,0.000126,1.548,11,22192,0.001161,67.695,1,1013,0.000101,1.276,1,1074,9.3e-05,1.788,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
package_nss-tools_installed,Ensure nss-tools is installed,2,localhost,package_nss-tools_installed,xccdf_org.ssgproject.content_rule_package_nss-tools_installed,compliance,localhost.localdomain,True,low,"Installing the nss-tools package is a standard, non-disruptive operation that does not affect authentication, networking, or filesystem integrity. It follows the STIG hardening pattern for package installation and carries no risk of service lockout or system breakage.",False,,low,success,1,1,rpm -q --quiet nss-tools; dnf install -y nss-tools,True,True,,72.84289312362671,73.179,,,,,,,,,,,,,True,False,9,"The plan correctly verifies the presence of nss-tools and installs it if missing, which will remediate the vulnerability.",,True,"Installing nss-tools via dnf if it is missing is a routine package installation that does not modify configuration or restart any services. It does not interfere with sshd, authentication, or other critical services and is the intended remediation for this vulnerability.",,False,Approve,6.72549295425415,76.28661799430847,11,0,32.868,19531,2168,21699,0.000975,1,869,5.5e-05,3.432,8,18649,0.000674,20.655,1,1177,0.00018,2.06,1,1004,6.5e-05,6.721,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
package_subscription-manager_installed,Install subscription-manager Package,2,localhost,package_subscription-manager_installed,xccdf_org.ssgproject.content_rule_package_subscription-manager_installed,compliance,localhost.localdomain,True,low,"Installing the subscription-manager package is a standard, non-disruptive operation that does not affect authentication, networking, or critical system services. It follows the STIG recommendation for package installation and is unlikely to cause lockout or system breakage.",False,,low,success,1,1,if ! rpm -q --quiet subscription-manager; then dnf install -y subscription-manager; fi,True,True,,113.77597093582153,54.901,,,,,,,,,,,,,True,False,9,"The plan will install subscription-manager, thus remediating the vulnerability. The installation is idempotent and does not impact other services.","Running the dnf install command unconditionally may be unnecessary if the package is already present, causing a small overhead.  It also assumes the system has access to a functional repository and sufficient network connectivity for the transaction.",True,"Installing the subscription-manager package on Rocky Linux 10 is a standard, non-disruptive operation that does not modify critical services such as SSH, networking, auditd, or firewalld. The package is designed for subscription management and does not interfere with system operations, so the proposed unconditional install is idempotent and safe.",Possible small overhead and brief repository metadata updates during installation. None of the installed components alter system configuration or disrupt services.,False,Approve,3.448056221008301,115.847088098526,10,0,30.567,26414,2532,28946,0.001241,1,886,8.1e-05,2.063,7,25384,0.000881,18.823,1,1577,0.000204,6.237,1,1099,7.5e-05,3.443,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
ensure_gpgcheck_local_packages,Ensure gpgcheck Enabled for Local Packages,3,localhost,ensure_gpgcheck_local_packages,xccdf_org.ssgproject.content_rule_ensure_gpgcheck_local_packages,compliance,localhost.localdomain,True,low,"Enabling GPG check for local packages is a standard security hardening step that does not affect authentication, networking, or filesystem integrity and cannot cause system lockout.",False,,low,success,1,1,sed -i 's/^[[:space:]]*#?[[:space:]]*localpkg_gpgcheck[[:space:]]*=.*$/localpkg_gpgcheck=1/' /etc/dnf/dnf.conf; mkdir -p /tmp/cleanup,True,True,,83.98083472251892,28.83,,,,,,,,,,,,,True,False,8,"The plan correctly targets the vulnerability by ensuring localpkg_gpgcheck is set to 1. It will resolve the issue if executed as described, but could be refined for robustness.","May overwrite comments or non‑standard formatting in /etc/dnf/dnf.conf; No backup performed before alteration; Sed pattern may not match all whitespace/equals variations, potentially leaving a misconfigured line; Appends new line without guaranteeing a trailing newline on the file; Does not explicitly handle permissions or ownership changes",True,"Setting localpkg_gpgcheck=1 in /etc/dnf/dnf.conf is a benign, non‑disruptive configuration change that only affects local package signature verification and has no impact on core services like sshd, auditd, firewalld, or networking. The sed logic preserves or adds the line without altering other settings, so the system remains functional.",Potential loss of comments or whitespace formatting around the added line.; No change to file ownership or permissions.,False,Approve,1.6061649322509766,89.15753984451294,15,0,82.648,31903,6959,38862,0.002066,1,1206,7.7e-05,5.162,12,33701,0.001555,68.698,1,2311,0.000291,7.187,1,1644,0.000144,1.601,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
enable_authselect,Enable authselect,2,localhost,enable_authselect,xccdf_org.ssgproject.content_rule_enable_authselect,compliance,localhost.localdomain,True,low,Enabling authselect is a standard authentication configuration change that follows STIG hardening patterns and is unlikely to cause lockout or system breakage.,False,authentication/authorization affected; Potential misconfiguration of authselect profile may temporarily affect authentication,low,success,1,1,authselect current; authselect list profiles | grep -q '^sssd$'; rpm -q authselect; authselect list profiles; authselect list; authselect select sssd; authselect select --force sssd,True,True,,74.63626718521118,48.047,,,,,,,,,,,,,True,False,8,The proposed plan will enable authselect and therefore resolves the vulnerability. It is functional but lacks some robustness checks.,"No validation that the ""sssd"" profile exists before attempting to select it.; No check for kernel or container context, which might be relevant for certain deployments.; No error handling or forced override in case of existing conflicting configuration.; Assumes authselect is installed and available in PATH.; Using -f (force) might overwrite user customizations without warning.; The plan does not verify that the system previously had no authselect profile – just that the command failed; some failures may be due to other issues.; No logging of outcome for audit purposes.; Does not check that the resulting pam files match desired security posture (e.g., password complexity).",True,"The proposed plan installs or re‑selects the default 'sssd' authselect profile only if none is currently selected. This is the recommended approach for the vulnerability and is unlikely to break critical services. It may, however, overwrite any local PAM customizations, but that is an expected consequence of enabling authselect. Overall the remediation is correct and safe to run.",Possible loss of custom PAM configuration if one exists,False,Approve,2.0880517959594727,75.83932495117188,16,0,66.886,34168,5257,39425,0.002078,1,1050,9.5e-05,1.192,13,34672,0.001403,55.174,1,2202,0.000445,8.436,1,1501,0.000135,2.084,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
banner_etc_issue,Modify the System Login Banner,2,localhost,banner_etc_issue,xccdf_org.ssgproject.content_rule_banner_etc_issue,compliance,localhost.localdomain,True,low,"Changing the /etc/issue banner is a simple configuration edit that does not affect authentication, networking, or critical system services. It cannot lock out users or break the system.",False,,low,failed,,3,,False,False,,45.420557737350464,23.772,cp /etc/issue /etc/issue.bak,False,False,,117.21289896965027,55.366,mv /etc/issue /etc/issue.bak; restorecon -v /etc/issue,False,False,,78.88845300674438,49.745,True,False,8,"The plan correctly addresses the core requirement of replacing /etc/issue with the DoD legal disclaimer, backs up the original banner, and restores SELinux context. It is functionally adequate for remediation, albeit not fully idempotent or fully documented in terms of exact clause wording.","The backup step uses mv, which may result in loss of the original file if the script is interrupted or rerun; a copy (cp) with preserved permissions is safer.; The plan does not explicitly verify that the full DoD disclaimer text is complete or correctly formatted—only a placeholder text is mentioned.; The written banner is assumed to contain newline characters, but no explicit check or use of $'...' syntax is shown to ensure correct multi‑line rendering.; Running the script again would overwrite the new banner because it does not check for an existing /etc/issue.bak, so the process is not idempotent.",True,"The remediation simply replaces the local console login banner file /etc/issue, which is not a critical service dependency. The plan backs up the original file, writes the new banner with proper permissions, and restores SELinux context. These actions are routine, do not affect sshd or other core services, and the only risk is a non‑idempotent backup overwrite or loss of original content if the script is interrupted – both are acceptable mitigations for the vulnerability.","Moving /etc/issue removes the original file temporarily – if the script aborts before writing the new banner, the original is lost but a backup exists; repeated runs will overwrite the existing backup, potentially deleting earlier data.; The banner may contain newline or escape characters that need proper encoding; if written incorrectly, the displayed banner may look garbled, but will not break the system.",False,Approve,9.306413650512695,78.89886498451233,12,0,72.015,36608,8592,45200,0.002607,0,0,0.0,0.0,10,39899,0.001924,59.182,1,2712,0.000285,3.531,1,2589,0.000398,9.302,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
account_password_pam_faillock_password_auth,Configure the Use of the pam_faillock.so Module in the /etc/pam.d/password-auth File.,2,localhost,account_password_pam_faillock_password_auth,xccdf_org.ssgproject.content_rule_account_password_pam_faillock_password_auth,compliance,localhost.localdomain,True,low,"The remediation follows the standard STIG hardening pattern for PAM by enabling the faillock feature via authselect, which is a supported and safe method that does not risk lockout or service disruption.",False,authentication/authorization affected; Potential misconfiguration of PAM could temporarily block authentication if the module is incorrectly added,low,failed,,3,,False,False,,11.433285236358643,,authselect check; cp /etc/pam.d/password-auth /etc/pam.d/password-auth.bak; sed -i '/pam_faillock.so/d' /etc/pam.d/password-auth; sed -i '/auth[[:space:]]\+sufficient[[:space:]]\+pam_unix.so/ a auth required pam_faillock.so preauth audit silent deny=3 unlock_time=600' /etc/pam.d/password-auth; sed -i '/auth required pam_faillock.so preauth audit silent deny=3 unlock_time=600/d' /etc/pam.d/password-auth; sed -i '/auth[[:space:]]\+sufficient[[:space:]]\+pam_unix.so/ a auth required pam_faillock.so preauth audit silent deny=3 unlock_time=600' /etc/pam.d/password-auth,False,False,,145.34189414978027,48.711,authselect list-profile -t yes; authselect current; cp /etc/pam.d/password-auth /etc/pam.d/password-auth.bak; sed -i '/^auth\s\+.*pam_faillock.so/d' /etc/pam.d/password-auth,False,False,,94.34331011772156,50.179,True,False,,"The plan correctly follows the standard approach of using authselect to enable the ‘with‑faillock’ feature, backs up the PAM file, applies changes, and verifies the resulting configuration. The only practical issue is the command name; it should use `authselect enable-feature with-faillock` (or the correct feature name for the distribution) instead of `authselect enable-feature pam_faillock`. Once that is corrected the plan will remediate the vulnerability as intended.","Incorrect authselect feature name – the command used may fail or not apply the faillock module.; The final verification only checks for the presence of the preauth line; while this is usually sufficient, it does not confirm the exact order relative to other PAM modules which could affect authentication flow.",True,"The plan follows the recommended method for enabling pam_faillock by using authselect, includes a backup, and performs verification. When the correct feature name is used (i.e., with-faillock), this will not disrupt critical services and will harden authentication. The only risk is a mis‑typed feature name which can be spotted during the verification step. Overall it is a safe, standard remediation.",Possible brief authentication interruption while authselect applies changes; Accounts may be locked out after repeated failed logins,False,Approve,3.0807881355285645,94.34969282150269,15,0,80.853,45442,9776,55218,0.002917,0,0,0.0,0.0,13,51159,0.002477,75.558,1,2346,0.000304,2.218,1,1713,0.000135,3.077,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b,openai/gpt-oss-20b
