finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,remedy_commands_executed,remedy_scan_passed,remedy_success,remedy_error_summary,remedy_attempt_duration_s,remedy_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
accounts_password_pam_difok,Ensure PAM Enforces Password Requirements - Minimum Different Characters,2,localhost,accounts_password_pam_difok,xccdf_org.ssgproject.content_rule_accounts_password_pam_difok,compliance,localhost.localdomain,True,low,"The remediation only edits the pwquality configuration to set the difok parameter, a standard PAM password policy change. It does not affect bootloader, kernel, or filesystem layout and is unlikely to cause lockout if a reasonable value is used.",False,authentication/authorization affected; Setting difok too high could cause password change failures for users; Incorrect syntax could render the pwquality config unreadable,low,failed,,3,"date +%s; ls -1 /etc/security/pwquality.conf.d; grep -H ""difok"" -n /etc/security/pwquality.conf.d/*.conf || true; cp -p /etc/security/pwquality.conf /etc/security/pwquality.conf.bak.$(date +%s); cp -p /etc/security/pwquality.conf.d/10-minlen.conf /etc/security/pwquality.conf.d/10-minlen.conf.bak.$(date +%s); sed -i 's/^\s*#\?\s*difok\s*=.*/# difok disabled by central policy/' /etc/security/pwquality.conf.d/*.conf; grep -E '^\s*difok\s*=' -n /etc/security/pwquality.conf",False,False,,449.4855444431305,93.323,True,False,9,"The plan correctly backs up configuration files, neutralizes any conflicting settings in pwquality.conf.d, sets a reasonable difok value, and ensures the pam_pwquality module is active. It will remediate the vulnerability, though the difok value is hard‑coded and could be made configurable for better flexibility.","The difok value is hard‑coded to 4, which may not match every organization’s policy.; The sed replacement/appending logic, while generally safe, could still produce duplicate entries if the file already contains a commented difok line that does not match the pattern exactly.",True,"The remediation only edits pwquality configuration files and optionally enables the pam_pwquality feature via authselect. It backs up originals, comments out conflicting difok lines, and sets a sensible default (difok = 4). These actions do not remove or disable existing PAM modules, so authentication services remain functional. The changes are limited to password‑change policy and are unlikely to cause service outages or lockouts.","Password changes may be rejected if the new password does not differ by at least 4 characters from the old one.; If a custom authselect profile is in use, enabling the with-pwquality feature could modify PAM stack files, requiring verification.; Users may experience a brief delay the first time PAM reads the updated configuration.",False,Approve,280.40198373794556,449.4984700679779,18,0,430.635,72959,9400,82359,0.007295,0,0,0.0,0.0,16,76903,0.00648,137.948,1,2848,0.000319,12.306,1,2608,0.000496,280.382,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_enforce_root,Ensure PAM Enforces Password Requirements - Enforce for root User,2,localhost,accounts_password_pam_enforce_root,xccdf_org.ssgproject.content_rule_accounts_password_pam_enforce_root,compliance,localhost.localdomain,True,low,"The remediation only adds the 'enforce_for_root' directive to /etc/security/pwquality.conf, a standard PAM password‑policy setting. This follows typical STIG hardening, does not modify boot or filesystem structures, and is unlikely to cause lockout or service disruption.",False,authentication/authorization affected,low,failed,,3,dnf list installed libpwquality; cat /etc/security/pwquality.conf > /etc/security/pwquality.conf.bak; restorecon -v /etc/security/pwquality.conf,False,False,,255.87981963157654,93.323,True,False,8,"The plan correctly adds the required enforce_for_root = 1 setting, backs up the file, checks for the libpwquality package, and restores SELinux context. It will remediate the vulnerability.","Backup method using cat redirection may not preserve file metadata (owner, timestamps).; The plan assumes read_file/write_file utilities exist on the target system; these are not standard shell commands.; The check with dnf list installed may succeed even if the package is installed but not providing pam_pwquality.; The plan does not ensure atomic update (write to temp file then mv).",True,"The plan only modifies /etc/security/pwquality.conf to set enforce_for_root=1, which enforces password complexity for future root password changes. It does not alter authentication mechanisms themselves, so it will not lock out existing users or break critical services. The backup, SELinux restore, and package check are safe operations.",Backup created with cat redirection may not preserve original timestamps or ownership (but the file is rewritten as root with correct permissions).; If the custom read_file/write_file utilities are unavailable the script will fail without making changes.,False,Approve,150.20834350585938,255.88766598701477,12,0,245.741,38088,4669,42757,0.002614,0,0,0.0,0.0,10,38721,0.002097,88.668,1,2044,0.000214,6.879,1,1992,0.000305,150.195,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_maxclassrepeat,Ensure PAM Enforces Password Requirements - Maximum Consecutive Repeating Characters from Same Character Class,2,localhost,accounts_password_pam_maxclassrepeat,xccdf_org.ssgproject.content_rule_accounts_password_pam_maxclassrepeat,compliance,localhost.localdomain,True,low,"The remediation only modifies a PAM password quality setting (maxclassrepeat) in pwquality.conf. This is a standard STIG hardening change that does not affect system boot, networking, or filesystem layout, and it does not risk locking out existing users. The change is reversible and can be tested with a simple password change.",False,authentication/authorization affected; Potential for users to encounter password rejections if the new limit is too strict; Possible need to update documentation or user guidance on password composition,low,success,1,1,"ls -1 /etc/security/pwquality.conf.d/*.conf 2>/dev/null || true; rpm -q libpwquality; grep -H ""maxclassrepeat"" -R /etc/security/pwquality.conf.d/*.conf 2>/dev/null || true; cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; echo 'maxclassrepeat = 2' >> /etc/security/pwquality.conf",True,True,,89.18952488899231,105.77,True,False,8,"The plan correctly removes any existing maxclassrepeat entries from auxiliary .conf files and ensures the main pwquality configuration contains a single setting of maxclassrepeat = 2, which satisfies the requirement to enforce a limit on consecutive characters. It will remediate the vulnerability if executed as described.","No backup of the original configuration files is created before editing, which could make recovery harder if an unexpected issue occurs.; The plan does not explicitly verify platform applicability (e.g., presence of the libpwquality package) before making changes.; Potential SELinux context changes are not considered; direct file edits could unintentionally alter file attributes.",True,The plan only adjusts the PAM pwquality parameter to enforce a maximum of two consecutive characters from the same class. This is a standard password policy change that does not disrupt authentication mechanisms or critical services; it only affects future password changes.,"Password change operations may fail if the new password contains more than two consecutive characters from the same class; No automatic backup of original configuration files, requiring manual rollback if needed; Potential SELinux context changes if the file label is altered during edit",False,Approve,8.653748512268066,91.06824731826782,15,0,81.123,31808,4538,36346,0.002422,1,1337,0.000249,1.698,12,31265,0.00182,56.309,1,2060,0.000224,14.468,1,1684,0.000128,8.65,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_maxrepeat,Set Password Maximum Consecutive Repeating Characters,2,localhost,accounts_password_pam_maxrepeat,xccdf_org.ssgproject.content_rule_accounts_password_pam_maxrepeat,compliance,localhost.localdomain,True,low,Changing maxrepeat in /etc/security/pwquality.conf is a standard PAM password policy adjustment that does not risk lockout and is low impact.,False,authentication/authorization affected; potential password rejection if the limit is set too low,low,success,1,1,"ls /etc/security/pwquality.conf.d; grep -R ""maxrepeat"" -n /etc/security/pwquality.conf.d || true; cp -a /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; sed -i '/^\s*#\?\s*maxrepeat\s*=.*/d' /etc/security/pwquality.conf; echo 'maxrepeat = 2' >> /etc/security/pwquality.conf",True,True,,97.6131546497345,105.77,True,False,8,"The plan correctly modifies the maxrepeat setting to meet the requirement, but it could be improved by handling possible include directories and ensuring idempotency.",The script only edits /etc/security/pwquality.conf and ignores any *.conf files in /etc/security/pwquality.conf.d/ that might also set maxrepeat.; Using 'echo >>' may add duplicate lines if the script is run multiple times without the prior sed deletion succeeding.,True,"The plan only edits /etc/security/pwquality.conf to set maxrepeat=2, which tightens password policy without affecting existing authentication mechanisms. The change is limited to password quality settings and will not interrupt critical services such as sshd, auditd, firewalld, or networking. Even if duplicate entries were created, pam_pwquality would simply use the last value, and the effect remains safe.",Potential duplicate maxrepeat entries if the sed command fails; Does not modify any *.conf files in /etc/security/pwquality.conf.d/ that may also set maxrepeat,False,Approve,17.85686492919922,109.00773358345032,15,0,99.542,29008,3885,32893,0.002083,1,1394,0.000138,11.355,12,28466,0.001508,55.321,1,1321,0.000157,15.011,1,1712,0.000279,17.855,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_minclass,Ensure PAM Enforces Password Requirements - Minimum Different Categories,2,localhost,accounts_password_pam_minclass,xccdf_org.ssgproject.content_rule_accounts_password_pam_minclass,compliance,localhost.localdomain,True,low,"The remediation only edits a PAM password quality configuration file to set the minclass parameter. This is a standard STIG hardening step, does not require a reboot, and poses minimal risk of system breakage. The only impact is stricter password composition, which may cause password changes to be rejected if they do not meet the new criteria, but it will not lock out existing accounts.",False,authentication/authorization affected; Potential for password change failures if minclass is set too high; User confusion if new complexity requirements are not communicated,low,failed,,3,"cat /etc/security/pwquality.conf; ls -d /etc/security/pwquality.conf.d 2>/dev/null || echo 'no_dir'; ls -1 /etc/security/pwquality.conf.d/*.conf 2>/dev/null || echo 'none'; grep -R ""^[#[:space:]]*minclass"" -n /etc/security/pwquality.conf.d/*.conf || true; restorecon -R -v /etc/security/pwquality.conf*; cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; sed -i '/^[#[:space:]]*minclass[[:space:]]*=.*/d' /etc/security/pwquality.conf",False,False,,242.07428908348083,93.323,True,False,9,"The plan correctly backs up existing configuration, removes any conflicting minclass entries, and adds a dedicated snippet enforcing minclass = 3, which will satisfy the OpenSCAP rule. It addresses the main concerns raised in prior reviews, though it could be refined to fully align with best‑practice SELinux handling and verification steps.","The plan does not run restorecon to ensure SELinux contexts are correct after editing files.; It does not verify the effective configuration (e.g., with pwquality-config) after changes.; It assumes /etc/security/pwquality.conf.d exists; if it does not, the new file creation may fail.; It does not explicitly enforce that the script runs with root privileges.",True,"The plan only adjusts the PAM pwquality configuration to require three character classes, which is the intended remediation. It backs up files, removes conflicting settings, and adds a dedicated snippet. This does not affect authentication mechanisms themselves and will not cause immediate service outages or lockouts, only enforce stricter password rules on password changes.","Existing passwords remain unchanged; only new passwords must meet the new complexity requirement.; If /etc/security/pwquality.conf.d does not exist, file creation will fail and the script may abort.; SELinux contexts may not be automatically applied to the new file, potentially causing the module to ignore the setting.",False,Approve,5.273256063461304,242.0857412815094,17,1,225.029,54125,7273,61398,0.006343,0,0,0.0,0.0,15,56741,0.005591,214.736,1,2658,0.000559,5.036,1,1999,0.000195,5.258,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_minlen,Ensure PAM Enforces Password Requirements - Minimum Length,2,localhost,accounts_password_pam_minlen,xccdf_org.ssgproject.content_rule_accounts_password_pam_minlen,compliance,localhost.localdomain,True,low,"The remediation only edits PAM password quality configuration, a standard STIG hardening action. It does not affect kernel, bootloader, or filesystem layout and carries minimal risk of system breakage when applied with a reasonable minlen value.",False,authentication/authorization affected; Potential user lockout if minlen is set excessively high; Impact on password change workflow until users comply with new length,low,failed,,3,"test -f /etc/security/pwquality.conf && echo exists; ls -1 /etc/security/pwquality.conf.d 2>/dev/null || echo ""no_dir""; grep -H ""^ *minlen"" -n /etc/security/pwquality.conf.d/*.conf 2>/dev/null || echo ""no_minlen""; cp -p /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; sed -i '/^[[:space:]]*minlen[[:space:]]*=.*$/d' /etc/security/pwquality.conf.d/*.conf; grep -R ""^\s*minlen"" -n /etc/security/pwquality.conf*",False,False,,138.17772150039673,93.323,True,False,8,"The plan will set the required minimum password length by creating a dedicated drop‑in file and backing up existing configuration, which satisfies the vulnerability. It would functionally remediate the issue, but a few refinements would make it more robust.","The main /etc/security/pwquality.conf file is not checked for an existing minlen entry, which could result in duplicate definitions and ambiguous effective values.; The plan assumes the drop‑in directory reads after the main file; while typical, this should be verified for the target OS.; No explicit verification of SELinux context or ownership for the new drop‑in file is performed.; Idempotency could be improved: if 99‑minlen.conf already exists with a different value, the script should overwrite or update it rather than blindly creating a new file.",True,"The plan adds a dedicated drop‑in file that sets minlen=12, backs up existing files, and removes any conflicting entries in other drop‑ins. This is the standard, idempotent way to enforce the PAM password length requirement on RHEL‑compatible systems and does not modify the main configuration file, minimizing risk. The change only affects password‑change operations (e.g., via ssh, sudo, su) and will not prevent existing logins, so critical services remain operational.","Password change attempts with passwords shorter than 12 characters will be rejected, requiring users to choose longer passwords.; If /etc/security/pwquality.conf already contains a minlen setting, both definitions will exist (main file and drop‑in); the drop‑in will usually override, but the duplicate may cause confusion.",False,Approve,2.816965341567993,138.18925952911377,16,0,123.111,70371,6682,77053,0.006344,0,0,0.0,0.0,14,71842,0.005109,108.438,1,2818,0.000832,11.857,1,2393,0.000402,2.814,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_pwquality_retry,Ensure PAM Enforces Password Requirements - Authentication Retry Prompts Permitted Per-Session in /etc/security/pwquality.conf,2,localhost,accounts_password_pam_pwquality_retry,xccdf_org.ssgproject.content_rule_accounts_password_pam_pwquality_retry,compliance,localhost.localdomain,True,low,"The remediation only edits a PAM password quality configuration file to set a numeric retry limit. This is a standard STIG hardening change, low risk of causing lockout or service disruption, and does not require system reboot.",False,authentication/authorization affected,low,success,1,1,"cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; grep -R ""retry"" /etc/security/pwquality.conf.d 2>/dev/null || true; sed -i 's/^[[:space:]]*retry[[:space:]]*=.*/retry = 3/' /etc/security/pwquality.conf",True,True,,94.30755496025085,105.77,True,False,7,"The plan will set a retry limit in /etc/security/pwquality.conf, which satisfies the vulnerability requirement. It correctly handles existing entries and adds the setting if missing. Minor improvements are recommended for robustness and idempotence.",Only /etc/security/pwquality.conf is edited; retry settings in /etc/security/pwquality.conf.d/*.conf could override or duplicate the value.; No backup of the original configuration file before modification.; The sed command may not match lines with comments that have leading whitespace before the '#'.,True,"The plan simply ensures a numeric retry limit is set in pwquality.conf, which is safe and does not affect authentication mechanisms beyond limiting password entry attempts. It does not modify PAM stack files or other critical configs, so services remain operational.","If other pwquality.conf.d files set a different retry value, the effective setting may be overridden.; No backup of the original file is made, so changes cannot be easily reverted without manual restore.",False,Approve,10.4088876247406,96.87676095962524,13,0,89.758,27415,4660,32075,0.002739,1,1353,0.000321,2.553,10,27305,0.002035,65.989,1,1944,0.000252,10.821,1,1473,0.000131,10.396,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
logind_session_timeout,Configure Logind to terminate idle sessions after certain time of inactivity,2,localhost,logind_session_timeout,xccdf_org.ssgproject.content_rule_logind_session_timeout,compliance,localhost.localdomain,True,low,"The remediation only edits /etc/systemd/logind.conf to set StopIdleSessionSec=, which does not affect authentication, networking, or critical boot components. It is a standard STIG hardening measure and unlikely to lock out users.",False,Potential need to restart systemd-logind service; Misconfiguration could leave sessions not terminating,low,failed,,3,"grep -q '^\[Login\]' /etc/systemd/logind.conf && echo ""found"" || echo ""notfound""; sed -i.bak -E 's/^#?StopIdleSessionSec=.*/StopIdleSessionSec=10min/' /etc/systemd/logind.conf; systemctl restart systemd-logind",False,False,,95.72108292579651,93.323,True,False,8,"The plan correctly creates a backup, ensures the StopIdleSessionSec setting is present in the [Login] section (adding the section if necessary), and restarts the systemd-logind service to apply the change. This will remediate the vulnerability. Minor enhancements such as a post‑restart runtime verification and handling of multiple [Login] sections would improve robustness.","Verification only checks the file content, not that the setting is active after the service restart.; If the file contains multiple [Login] sections, the sed logic could insert duplicate entries.; Using `systemctl restart systemd-logind` relies on systemd's unit name inference; while usually safe, explicitly using the full unit name (`systemd-logind.service`) is clearer.",True,"The plan correctly adds the required StopIdleSessionSec setting with a backup and restarts only the systemd-logind service. This change does not impact critical system services or SSH access, and the setting only influences idle session termination after 10 minutes.",Active user sessions may be terminated after 10 minutes of inactivity; A brief interruption of logind while the service restarts; Potential duplicate StopIdleSessionSec entries if the file contains multiple [Login] sections,False,Approve,6.287686824798584,95.73576855659485,12,0,86.067,34414,4644,39058,0.002331,0,0,0.0,0.0,10,34767,0.001876,69.673,1,2422,0.000277,10.12,1,1869,0.000179,6.273,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_authorized_local_users,Only Authorized Local User Accounts Exist on Operating System,2,localhost,accounts_authorized_local_users,xccdf_org.ssgproject.content_rule_accounts_authorized_local_users,compliance,localhost.localdomain,False,medium,"Removing local user accounts can inadvertently delete accounts used for SSH or console access, leading to lockout or service disruption. Human verification is needed to ensure only truly unauthorized accounts are removed.",True,authentication/authorization affected; Potential loss of administrative SSH access; Disruption of services that rely on specific system accounts; Compliance impact if authorized accounts are mistakenly removed,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,16.614129781723022,1,0,16.599,704,620,1324,0.000145,1,1324,0.000145,16.599,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
file_permission_user_init_files_root,Ensure All User Initialization Files Have Mode 0740 Or Less Permissive,2,localhost,file_permission_user_init_files_root,xccdf_org.ssgproject.content_rule_file_permission_user_init_files_root,compliance,localhost.localdomain,False,low,"The remediation only adjusts file permissions on user initialization files, a standard STIG hardening step that does not affect authentication mechanisms, networking, or boot processes. Such changes are unlikely to cause lockout or service disruption, making it safe to apply.",True,filesystems affected; Incorrect regex may miss some init files; Potential for over-restrictive permissions on custom scripts,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,10.982460498809814,1,0,10.974,879,579,1458,0.000144,1,1458,0.000144,10.974,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_umask_etc_profile,Ensure the Default Umask is Set Correctly in /etc/profile,2,localhost,accounts_umask_etc_profile,xccdf_org.ssgproject.content_rule_accounts_umask_etc_profile,compliance,localhost.localdomain,True,low,"The remediation only edits or adds a simple umask line in /etc/profile and scripts under /etc/profile.d. This change does not affect authentication, networking, or boot processes and is unlikely to cause lockout or service disruption. It is a standard STIG hardening step.",False,Incorrect umask value could lead to overly permissive file creation,low,failed,,3,,False,False,,32.91703820228577,93.323,,,,,,,,,,,,32.93827557563782,6,0,30.517,15781,1159,16940,0.000836,0,0,0.0,0.0,6,16940,0.000834,30.518,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
grub2_admin_username,Set the Boot Loader Admin Username to a Non-Default Value,3,localhost,grub2_admin_username,xccdf_org.ssgproject.content_rule_grub2_admin_username,compliance,localhost.localdomain,False,critical,"The remediation requires editing the GRUB2 boot loader configuration and regenerating the boot menu. Misconfiguration can prevent the system from booting or lock out console access, which aligns with the policy that bootloader changes are considered too dangerous to remediate automatically.",False,reboot required; Potential boot failure; Loss of console or remote access; Inability to recover without rescue media,medium,discarded,,0,,,,,,,,,,,,,,,,,,19.40412974357605,1,0,19.384,760,764,1524,0.000175,1,1524,0.000175,19.384,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
grub2_password,Set Boot Loader Password in grub2,3,localhost,grub2_password,xccdf_org.ssgproject.content_rule_grub2_password,compliance,localhost.localdomain,False,critical,"Modifying the GRUB2 configuration to add a superuser password changes the bootloader. Incorrect configuration or a forgotten password can render the system unbootable, requiring physical console access for recovery. Policy classifies bootloader changes as too dangerous for automatic remediation.",False,reboot required; authentication/authorization affected; bootloader lockout; system unbootable if password misconfigured; requires physical console access for recovery,low,discarded,,0,,,,,,,,,,,,,,,,,,10.725940465927124,1,0,10.719,631,757,1388,0.000329,1,1388,0.000329,10.719,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
network_configure_name_resolution,Configure Multiple DNS Servers in /etc/resolv.conf,2,localhost,network_configure_name_resolution,xccdf_org.ssgproject.content_rule_network_configure_name_resolution,compliance,localhost.localdomain,True,low,"The remediation only requires editing /etc/resolv.conf to add at least two 'nameserver' entries and ensuring the 'dns' keyword is present in /etc/nsswitch.conf. This is a straightforward configuration change with no impact on authentication, boot process, or critical services, and it does not require a reboot.",False,networking affected,low,success,1,1,,True,True,,48.209370374679565,105.77,True,False,8,"The plan correctly addresses both required configuration changes: ensuring the 'dns' keyword in /etc/nsswitch.conf and adding at least two nameserver entries to /etc/resolv.conf. However, directly editing resolv.conf may be overwritten by NetworkManager or systemd-resolved, and using public DNS servers may not match organizational DNS policies.","Direct in‑place edits to /etc/resolv.conf can be overwritten by network management services, potentially reverting the changes after a reboot or network restart.; The plan unconditionally adds public Google DNS servers (8.8.8.8, 8.8.4.4), which may not be appropriate for the environment.; Sed command for nsswitch.conf may not handle comments or complex host line ordering correctly.",True,"The plan only adds the missing 'dns' keyword to the hosts line in /etc/nsswitch.conf and appends two public nameserver entries to /etc/resolv.conf. These changes are standard for DNS configuration, do not modify authentication or critical service files, and therefore are unlikely to break sshd, auditd, firewalld, or other essential services. The main limitation is that NetworkManager or systemd-resolved may overwrite /etc/resolv.conf, but this does not cause system failure.",Direct edits to /etc/resolv.conf may be overwritten by NetworkManager or systemd-resolved on network restart or reboot; Adding public Google DNS servers could bypass internal DNS policies or expose DNS queries; Sed edit of /etc/nsswitch.conf may not preserve comments or ordering if the hosts line is unusually formatted,False,Approve,4.554167747497559,58.13442611694336,11,0,54.455,26269,3290,29559,0.002536,1,1208,0.000111,9.898,8,24466,0.001638,31.919,1,1968,0.000255,8.087,1,1917,0.000534,4.551,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
sysctl_net_ipv4_conf_all_forwarding,Disable Kernel Parameter for IPv4 Forwarding on all IPv4 Interfaces,2,localhost,sysctl_net_ipv4_conf_all_forwarding,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_forwarding,compliance,localhost.localdomain,True,low,"The remediation only edits sysctl configuration files to disable IPv4 forwarding, a standard networking hardening step. It does not affect authentication, authorization, or critical services, and does not require a reboot. According to policy, sysctl persistence changes are classified as safe to remediate.",False,networking affected; networking configuration change; potential impact on routing if forwarding is needed,low,success,1,1,sysctl -w net.ipv4.conf.all.forwarding=0; ls /etc/sysctl.d/*.conf 2>/dev/null || true; ls /run/sysctl.d/*.conf 2>/dev/null || true; sed -i 's/^\s*net\.ipv4\.conf\.all\.forwarding\s*=.*/# &/' /etc/sysctl.d/99-disable-ipv4-forwarding.conf; sysctl --system,True,True,,150.24187350273132,105.77,True,False,8,The plan correctly disables IPv4 forwarding at runtime and ensures persistence by creating a dedicated sysctl config file and commenting out conflicting entries. Minor improvements can make it more robust.,"The commands assume root privileges but do not explicitly mention using sudo.; After creating the new sysctl file, the plan does not reload sysctl settings (e.g., sysctl --system) to apply the persistent change immediately.; If a later‑loaded sysctl file sets the same parameter, it could override the desired value despite commenting out existing occurrences.",False,,,False,Investigate,29.886855602264404,156.66518187522888,17,0,143.012,50677,5823,56500,0.00549,1,1352,0.000157,6.395,14,51058,0.004864,83.488,1,2246,0.000229,23.246,1,1844,0.000241,29.884,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
dir_perms_world_writable_root_owned,Ensure All World-Writable Directories Are Owned by root User,2,localhost,dir_perms_world_writable_root_owned,xccdf_org.ssgproject.content_rule_dir_perms_world_writable_root_owned,compliance,localhost.localdomain,False,low,"The remediation consists of changing ownership of world-writable directories to root, which is a standard STIG hardening step. It does not modify authentication, networking, or bootloader settings, and the risk of locking out administrators is low. While the operation scans the entire filesystem, the change itself is limited to file metadata and is reversible.",True,filesystems affected; Potential disruption of services that rely on non-root ownership of specific directories; Large‑scale filesystem operation may impact performance while running,high,requires_human_review,,0,,,,,,,,,,,,,,,,,,9.20036268234253,1,0,9.191,845,614,1459,0.000196,1,1459,0.000196,9.191,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
dir_perms_world_writable_sticky_bits,Verify that All World-Writable Directories Have Sticky Bits Set,2,localhost,dir_perms_world_writable_sticky_bits,xccdf_org.ssgproject.content_rule_dir_perms_world_writable_sticky_bits,compliance,localhost.localdomain,False,low,"Applying the sticky bit to world-writable directories only tightens permissions and does not affect authentication, boot process, or critical services. The remediation is a standard permission hardening step, and while it scans the entire filesystem, the change is low‑risk and reversible.",True,filesystems affected; Potential for altering permissions on directories used by legacy applications; Large number of files may increase execution time and require validation,high,requires_human_review,,0,,,,,,,,,,,,,,,,,,11.070960760116577,1,0,11.051,777,690,1467,0.000161,1,1467,0.000161,11.051,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
file_permissions_backup_etc_gshadow,Verify Permissions on Backup gshadow File,2,localhost,file_permissions_backup_etc_gshadow,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_gshadow,compliance,localhost.localdomain,True,low,"Changing permissions on the backup gshadow file is a standard STIG hardening step. The remediation only modifies file mode bits and does not affect system boot, networking, or critical services, making it low risk.",False,authentication/authorization affected; filesystems affected; Potential mis-typing of chmod command could leave file overly permissive,low,success,1,1,stat -c %a /etc/gshadow-; chmod 0000 /etc/gshadow-,True,True,,48.17746567726135,105.77,True,False,5,"The plan correctly changes the backup gshadow file permissions to 0000, which satisfies the requirement. Using chmod 0000 is functionally equivalent to the suggested symbolic mode. It would remediate the finding.",The plan does not account for the possibility that /etc/gshadow- might not exist on all systems.; Potentially overly aggressive error‑handling / ‑ excessive so‑ …,True,"Setting /etc/gshadow- to mode 0000 only restricts access to the backup file; the operative /etc/gshadow remains unchanged, so authentication and related services are unaffected. The change is low‑risk and matches the security recommendation.","Root will need elevated privileges to read or restore the backup file in the future; If the file does not exist, the chmod command will fail, but this does not impact system operation",False,Approve,8.149589776992798,54.565675258636475,11,0,50.578,14516,2072,16588,0.001921,1,1041,0.000138,6.351,8,13349,0.001299,24.921,1,926,0.000113,11.158,1,1272,0.00037,8.148,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
file_permissions_backup_etc_passwd,Verify Permissions on Backup passwd File,2,localhost,file_permissions_backup_etc_passwd,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_passwd,compliance,localhost.localdomain,True,low,"The remediation only changes file permissions on a backup copy of /etc/passwd, which does not affect authentication mechanisms or system boot. Adjusting permissions to 0644 is a standard STIG practice and poses minimal risk of lockout or service disruption.",False,filesystems affected; Incorrect permission could expose backup file contents; Potential mis‑application if path is wrong,low,success,1,1,"stat -c ""%a"" /etc/passwd-",True,True,,53.09069776535034,105.77,True,False,8,The plan correctly identifies the need to set /etc/passwd- to 0644 and uses appropriate commands to check and apply the permissions. It will resolve the vulnerability if executed.,Reading the file content is unnecessary and could expose sensitive data if logs are captured.; The plan does not include error handling for the chmod command failure.,True,"Changing /etc/passwd- permissions to 0644 is a standard remediation that does not affect running services or authentication mechanisms. The file is only a backup of the password database, and its permissions are not used by PAM or login processes. The steps include checks before applying chmod, minimizing risk.",,False,Approve,9.803128004074097,63.12070393562317,11,0,59.861,18052,1504,19556,0.002016,1,845,0.000137,10.005,8,16602,0.001564,29.517,1,1158,0.000222,10.549,1,951,9.2e-05,9.79,unknown,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
